code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5606,Property,NP Margin,30.07 %,35.94 %,31.85 %,22.37 %,26.95 %,29.49 %,92.35 %,273.71 %,26.02 %,20.64 %
5606,Property,ROE,7.06 %,7.94 %,6.46 %,4.49 %,5.37 %,5.94 %,5.81 %,20.93 %,1.99 %,3.41 %
5606,Property,EPS,35.24,35.36,27.15,17.96,16.93,17.39,13.42,46.87,3.85,6.41
5606,Property,EPS GR,  -0.34%  ,  30.24%  ,  51.17%  ,  6.08%  ,  -2.65%  ,  29.58%  ,  -71.37%  ,"  1,117.40%  ",  -39.94%  ,  -  
5606,Property,DPS,2.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,1.25,0.00
5606,Property,Price,2.4800,2.9600,2.5200,2.2800,2.3600,2.0400,2.0000,1.9100,1.3500,1.3300
5606,Property,P/E,7.04,8.37,9.28,12.69,13.94,11.73,14.90,4.07,35.10,16.60
5606,Property,DY,0.81,0.68,0.79,0.88,0.00,0.00,0.00,0.00,0.93,0.00
3743,Property,Year End,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
3743,Property,NP,"101,597","90,748","43,839","13,301",0,989,"1,687","2,288","1,909","1,823"
3743,Property,Div,-,-,-,-,-,-,-,-,-,-
3743,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
3743,Property,NOSH,"798,834","798,832","765,078","224,011","137,606","130,133","130,775","130,000","130,753","130,214"
3743,Property,NP Margin,26.31 %,27.07 %,24.34 %,15.57 %,- %,5.35 %,9.40 %,11.19 %,9.88 %,9.09 %
3743,Property,ROE,11.67 %,11.36 %,6.66 %,7.52 %,- %,1.41 %,2.39 %,3.38 %,2.92 %,2.86 %
3743,Property,EPS,12.72,11.36,5.73,4.94,0.00,0.76,1.29,1.76,1.46,1.40
3743,Property,EPS GR,  11.97%  ,  98.25%  ,  15.99%  ,  0.00%  ,  0.00%  ,  -41.09%  ,  -26.70%  ,  20.55%  ,  4.29%  ,  -  
3743,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3743,Property,Price,0.9000,1.4500,0.9100,0.7900,1.2800,0.5000,0.5000,0.5000,0.5000,0.5700
3743,Property,P/E,7.08,12.76,15.88,13.30,0.00,65.79,38.76,28.41,34.25,40.71
3743,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5239,Property,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,,,,
5239,Property,NP,"72,900","76,735","68,340","80,936","71,295",0,,,,
5239,Property,Div,"3,360",-,-,"15,878","12,281",-,,,,
5239,Property,Div Payout,4.61 %,- %,- %,19.62 %,17.23 %,- %,,,,
5239,Property,NOSH,"1,344,188","394,321","357,239","352,853","307,041",-,,,,
5239,Property,NP Margin,17.92 %,20.06 %,17.07 %,23.70 %,25.12 %,- %,,,,
5239,Property,ROE,5.89 %,11.79 %,12.84 %,17.12 %,20.19 %,- %,,,,
5239,Property,EPS,4.84,19.46,19.13,22.94,23.22,0.00,,,,
5239,Property,EPS GR,  -75.13%  ,  1.73%  ,  -16.61%  ,  -1.21%  ,  0.00%  ,  -  ,,,,
5239,Property,DPS,0.25,0.00,0.00,4.50,4.00,0.00,,,,
5239,Property,Price,0.3850,1.6300,1.4400,1.9900,2.4400,0.0000,,,,
5239,Property,P/E,7.10,8.38,7.53,8.68,10.51,0.00,,,,
5239,Property,DY,0.65,0.00,0.00,2.26,1.64,0.00,,,,
5401,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5401,Property,NP,"170,029","190,475","112,537","223,302","333,936","362,308","171,057","77,012","43,252","50,512"
5401,Property,Div,"23,223","29,215","35,690","100,651","53,752","47,519","33,702","13,678","22,709","8,043"
5401,Property,Div Payout,13.66 %,15.34 %,31.71 %,45.07 %,16.10 %,13.12 %,19.70 %,17.76 %,52.50 %,15.92 %
5401,Property,NOSH,"1,451,445","1,460,769","1,427,632","1,437,875","1,343,806","1,055,983","526,598","455,963","454,180","268,128"
5401,Property,NP Margin,11.00 %,10.48 %,7.88 %,19.84 %,21.78 %,25.64 %,28.64 %,22.56 %,16.31 %,19.07 %
5401,Property,ROE,4.96 %,5.77 %,3.60 %,7.22 %,11.61 %,14.79 %,12.26 %,7.44 %,4.81 %,10.18 %
5401,Property,EPS,11.65,13.10,7.87,15.53,24.86,34.31,32.48,16.89,9.52,18.84
5401,Property,EPS GR,  -11.07%  ,  66.45%  ,  -49.32%  ,  -37.53%  ,  -27.54%  ,  5.63%  ,  92.30%  ,  77.42%  ,  -49.47%  ,  -  
5401,Property,DPS,1.60,2.00,2.50,7.00,4.00,4.50,6.40,3.00,5.00,3.00
5401,Property,Price,0.8900,0.9150,1.0000,1.0000,1.0600,1.2200,1.0300,1.3800,1.0300,0.9900
5401,Property,P/E,7.60,7.02,12.69,6.44,4.27,3.56,3.17,8.17,10.82,5.26
5401,Property,DY,1.80,2.19,2.50,7.00,3.77,3.69,6.21,2.17,4.85,3.03
8583,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
8583,Property,NP,"271,582","361,895","361,357","386,677","356,496","280,616","230,617","168,556","118,071","94,282"
8583,Property,Div,"109,245","157,474","174,374","159,783","94,034","104,318","63,480","91,470","63,192","41,157"
8583,Property,Div Payout,40.23 %,43.51 %,48.26 %,41.32 %,26.38 %,37.17 %,27.53 %,54.27 %,53.52 %,43.65 %
8583,Property,NOSH,"2,427,687","2,422,682","2,682,679","2,458,213","1,446,690","1,303,977","835,266","831,554","831,485","633,190"
8583,Property,NP Margin,12.34 %,12.32 %,12.18 %,12.37 %,12.22 %,13.92 %,13.06 %,10.74 %,11.57 %,13.66 %
8583,Property,ROE,7.77 %,10.52 %,9.90 %,12.10 %,15.90 %,15.59 %,18.66 %,15.71 %,12.91 %,12.20 %
8583,Property,EPS,7.83,12.54,13.47,15.73,18.35,21.52,27.61,20.27,14.20,14.89
8583,Property,EPS GR,  -37.56%  ,  -6.90%  ,  -14.37%  ,  -14.28%  ,  -14.73%  ,  -22.06%  ,  36.21%  ,  42.75%  ,  -4.63%  ,  -  
8583,Property,DPS,4.50,6.50,6.50,6.50,6.50,8.00,7.60,11.00,7.60,6.50
8583,Property,Price,0.9150,1.4500,1.4300,1.4500,2.2600,2.2600,2.0700,2.1000,1.8400,1.8400
8583,Property,P/E,8.18,9.71,10.62,9.22,9.17,10.50,7.50,10.36,12.96,12.36
8583,Property,DY,4.92,4.48,4.55,4.48,2.88,3.54,3.67,5.24,4.13,3.53
5158,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10
5158,Property,NP,"155,434","135,833","232,361","43,621",0,"113,451","92,174","103,070","91,367","44,791"
5158,Property,Div,-,-,-,-,-,-,-,-,-,-
5158,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
5158,Property,NOSH,"5,321,724","5,321,724","5,321,724","5,321,724","5,328,308","5,317,725","5,327,976","5,331,925","5,101,676","4,816,236"
5158,Property,NP Margin,8.04 %,17.98 %,35.96 %,8.15 %,- %,16.38 %,14.36 %,18.15 %,22.21 %,17.77 %
5158,Property,ROE,5.04 %,4.48 %,7.66 %,1.58 %,- %,4.54 %,3.76 %,4.50 %,4.37 %,2.51 %
5158,Property,EPS,2.92,2.55,4.37,0.82,0.00,2.13,1.73,1.94,1.79,0.93
5158,Property,EPS GR,  14.51%  ,  -41.65%  ,  432.93%  ,  0.00%  ,  0.00%  ,  23.12%  ,  -10.82%  ,  8.38%  ,  92.47%  ,  -  
5158,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5158,Property,Price,0.2500,0.3550,0.2450,0.2700,0.3100,0.2950,0.2350,0.3100,0.4500,0.4700
5158,Property,P/E,8.56,13.91,5.61,32.94,0.00,13.83,13.58,16.04,25.13,50.54
5158,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4596,Property,Year End,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10,31/01/09
4596,Property,NP,"14,002","100,337","2,713","23,608","9,477","33,301","141,388","38,868","6,041","-4,541"
4596,Property,Div,-,"20,242","3,482",-,-,-,-,-,-,-
4596,Property,Div Payout,- %,20.17 %,128.36 %,- %,- %,- %,- %,- %,- %,- %
4596,Property,NOSH,"139,600","139,600","139,292","139,607","139,515","139,571","139,600","139,612","139,515","139,519"
4596,Property,NP Margin,27.91 %,197.14 %,5.66 %,59.65 %,25.14 %,118.08 %,685.78 %,222.28 %,2.23 %,-1.96 %
4596,Property,ROE,3.02 %,22.32 %,0.74 %,6.38 %,2.74 %,9.47 %,44.23 %,21.92 %,4.05 %,-3.19 %
4596,Property,EPS,10.03,71.87,1.94,16.91,6.79,23.85,101.28,27.84,4.33,-3.25
4596,Property,EPS GR,  -86.04%  ,"  3,604.64%  ",  -88.53%  ,  149.04%  ,  -71.53%  ,  -76.45%  ,  263.79%  ,  542.96%  ,  233.23%  ,  -  
4596,Property,DPS,0.00,14.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4596,Property,Price,0.8650,0.9300,1.3600,0.9300,0.9450,0.6600,0.9200,1.2200,0.4400,0.1600
4596,Property,P/E,8.62,1.29,69.83,5.50,13.91,2.77,0.91,4.38,10.16,-4.92
4596,Property,DY,0.00,15.59,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6017,Property,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
6017,Property,NP,"69,722","81,982","84,540","104,569","55,819","34,475","18,373","27,515","27,070","21,905"
6017,Property,Div,"19,369","29,054","33,897","41,161","33,897",-,-,-,-,-
6017,Property,Div Payout,27.78 %,35.44 %,40.10 %,39.36 %,60.73 %,- %,- %,- %,- %,- %
6017,Property,NOSH,"242,124","242,124","242,124","242,124","242,124","242,124","242,124","242,209","242,128","242,044"
6017,Property,NP Margin,38.95 %,40.60 %,36.91 %,45.73 %,27.48 %,19.18 %,24.17 %,14.72 %,10.74 %,8.28 %
6017,Property,ROE,8.81 %,10.92 %,11.76 %,15.00 %,9.41 %,5.98 %,3.30 %,5.03 %,5.06 %,4.23 %
6017,Property,EPS,28.80,33.86,34.92,43.19,23.05,14.24,7.59,11.36,11.18,9.05
6017,Property,EPS GR,  -14.94%  ,  -3.04%  ,  -19.15%  ,  87.38%  ,  61.87%  ,  87.62%  ,  -33.19%  ,  1.61%  ,  23.54%  ,  -  
6017,Property,DPS,8.00,12.00,14.00,17.00,14.00,0.00,0.00,0.00,0.00,0.00
6017,Property,Price,2.5200,2.8400,2.9300,3.1400,2.1500,1.3200,1.2900,1.5300,1.2300,1.1100
6017,Property,P/E,8.75,8.39,8.39,7.27,9.33,9.27,17.00,13.47,11.00,12.27
6017,Property,DY,3.17,4.23,4.78,5.41,6.51,0.00,0.00,0.00,0.00,0.00
5827,Property,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
5827,Property,NP,"37,921","38,506","40,153","19,988","9,210","3,812","9,068","-7,044","1,245","8,656"
5827,Property,Div,"10,840","10,140","11,588","10,863","4,528","9,059","9,055","9,052","9,028","9,054"
5827,Property,Div Payout,28.59 %,26.34 %,28.86 %,54.35 %,49.16 %,237.65 %,99.86 %,- %,725.22 %,104.60 %
5827,Property,NOSH,"154,858","144,868","144,852","90,525","90,560","90,592","90,551","90,520","90,289","90,543"
5827,Property,NP Margin,18.41 %,19.98 %,22.15 %,11.92 %,13.26 %,7.11 %,14.24 %,-5.17 %,1.97 %,8.73 %
5827,Property,ROE,9.60 %,11.26 %,12.77 %,7.03 %,3.41 %,1.43 %,3.38 %,-2.65 %,0.45 %,3.16 %
5827,Property,EPS,24.49,26.58,27.72,22.08,10.17,4.21,10.01,-7.78,1.38,9.56
5827,Property,EPS GR,  -7.86%  ,  -4.11%  ,  25.54%  ,  117.11%  ,  141.57%  ,  -57.94%  ,  228.66%  ,  -663.77%  ,  -85.56%  ,  -  
5827,Property,DPS,7.00,7.00,8.00,12.00,5.00,10.00,10.00,10.00,10.00,10.00
5827,Property,Price,2.1500,2.5900,2.5300,2.7200,2.5900,1.4400,1.2500,1.2500,1.3600,1.0200
5827,Property,P/E,8.78,9.74,9.13,12.32,25.47,34.22,12.48,-16.06,98.63,10.67
5827,Property,DY,3.26,2.70,3.16,4.41,1.93,6.94,8.00,8.00,7.35,9.80
1724,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
1724,Property,NP,"94,926","133,409","75,016","67,681","62,474","53,503","56,454","71,757","148,200","57,528"
1724,Property,Div,"36,403","67,887","35,949","34,832","28,976","27,021","27,027","33,783","87,623","30,415"
1724,Property,Div Payout,38.35 %,50.89 %,47.92 %,51.47 %,46.38 %,50.51 %,47.88 %,47.08 %,59.12 %,52.87 %
1724,Property,NOSH,"428,271","424,295","422,933","422,214","386,357","337,771","337,845","337,838","116,830","108,625"
1724,Property,NP Margin,12.41 %,19.82 %,15.47 %,12.88 %,12.56 %,10.45 %,12.54 %,15.14 %,34.29 %,14.21 %
1724,Property,ROE,8.83 %,12.89 %,8.03 %,7.60 %,8.00 %,7.37 %,8.07 %,10.67 %,24.12 %,11.15 %
1724,Property,EPS,22.20,31.46,17.74,16.03,16.17,15.84,16.71,21.24,126.85,52.96
1724,Property,EPS GR,  -29.43%  ,  77.34%  ,  10.67%  ,  -0.87%  ,  2.08%  ,  -5.21%  ,  -21.33%  ,  -83.26%  ,  139.52%  ,  -  
1724,Property,DPS,8.50,16.00,8.50,8.25,7.50,8.00,8.00,10.00,75.00,28.00
1724,Property,Price,2.0400,1.7700,1.3900,1.6800,1.5400,1.5200,1.5000,1.5400,1.6100,1.0600
1724,Property,P/E,9.20,5.63,7.84,10.48,9.52,9.60,8.98,7.25,1.27,2.00
1724,Property,DY,4.17,9.04,6.12,4.91,4.87,5.26,5.33,6.49,46.58,26.42
5084,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5084,Property,NP,"30,138","14,038","27,074","45,959","36,379","33,076","14,112","12,579","7,749","-7,508"
5084,Property,Div,-,"9,928","17,374","17,978","12,652","12,397","6,014",-,-,-
5084,Property,Div Payout,- %,70.72 %,64.17 %,39.12 %,34.78 %,37.48 %,42.62 %,- %,- %,- %
5084,Property,NOSH,"496,405","496,406","496,405","513,674","126,520","123,973","120,289","117,122","99,924","99,443"
5084,Property,NP Margin,12.69 %,11.79 %,18.28 %,20.65 %,16.92 %,18.64 %,11.53 %,11.07 %,27.44 %,-214.15 %
5084,Property,ROE,8.74 %,4.31 %,8.42 %,14.24 %,15.60 %,16.10 %,7.50 %,7.20 %,5.60 %,-5.49 %
5084,Property,EPS,6.07,2.83,5.45,11.02,9.04,26.68,11.73,10.74,7.76,-7.55
5084,Property,EPS GR,  114.49%  ,  -48.07%  ,  -50.54%  ,  21.90%  ,  -66.12%  ,  127.45%  ,  9.22%  ,  38.40%  ,  202.78%  ,  -  
5084,Property,DPS,0.00,2.00,3.50,3.50,10.00,10.00,5.00,0.00,0.00,0.00
5084,Property,Price,0.5950,0.8150,1.0000,1.0600,1.7300,1.8500,1.6000,1.3500,1.0600,1.0800
5084,Property,P/E,9.80,28.82,18.34,11.85,6.02,6.93,13.64,12.57,13.67,-14.30
5084,Property,DY,0.00,2.45,3.50,3.30,5.78,5.41,3.13,0.00,0.00,0.00
5127,REITS,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5127,REITS,NP,"81,250","74,254","40,541","59,683","107,249","24,250","43,387","73,672","41,401","30,877"
5127,REITS,Div,"34,966","31,527","33,819","36,170","37,259","41,615","42,704","41,386","41,959","30,920"
5127,REITS,Div Payout,43.04 %,42.46 %,83.42 %,60.60 %,34.74 %,171.61 %,98.43 %,56.18 %,101.35 %,100.14 %
5127,REITS,NOSH,"573,219","573,219","573,219","573,219","573,219","573,219","573,219","573,219","573,219","431,846"
5127,REITS,NP Margin,84.04 %,122.90 %,70.65 %,96.88 %,194.18 %,37.73 %,64.84 %,112.81 %,69.57 %,66.38 %
5127,REITS,ROE,10.59 %,10.30 %,6.05 %,9.01 %,16.56 %,4.20 %,7.03 %,12.24 %,7.41 %,7.01 %
5127,REITS,EPS,14.17,12.95,7.07,10.41,18.71,4.23,8.18,12.85,7.90,7.15
5127,REITS,EPS GR,  9.42%  ,  83.17%  ,  -32.08%  ,  -44.36%  ,  342.32%  ,  -48.29%  ,  -36.34%  ,  62.66%  ,  10.49%  ,  -  
5127,REITS,DPS,6.10,5.50,5.90,6.31,6.50,7.26,7.45,7.22,7.32,7.16
5127,REITS,Price,0.8200,0.9100,0.9200,0.8650,0.8300,1.0000,0.9200,0.9000,0.9400,0.8600
5127,REITS,P/E,5.79,7.02,13.01,8.31,4.44,23.64,12.15,7.00,13.01,12.03
5127,REITS,DY,7.44,6.04,6.41,7.29,7.83,7.26,8.10,8.02,7.79,8.33
5109,REITS,Year End,30/06/18,30/06/17,30/06/08,30/06/07,30/06/06,30/06/05,,,,
5109,REITS,NP,"236,559","-12,121","81,268","72,690","35,905",0,,,,
5109,REITS,Div,"134,135","137,714","81,267","70,891","35,904",-,,,,
5109,REITS,Div Payout,56.70 %,- %,100.00 %,97.53 %,100.00 %,- %,,,,
5109,REITS,NOSH,"1,704,388","1,704,388","1,179,506","1,058,078","1,040,724",-,,,,
5109,REITS,NP Margin,47.22 %,-2.70 %,75.09 %,73.55 %,70.76 %,- %,,,,
5109,REITS,ROE,8.70 %,-0.48 %,7.09 %,7.07 %,3.51 %,- %,,,,
5109,REITS,EPS,13.88,-0.79,6.89,6.87,3.45,0.00,,,,
5109,REITS,EPS GR,"  1,856.96%  ",  -111.47%  ,  0.29%  ,  99.13%  ,  0.00%  ,  -  ,,,,
5109,REITS,DPS,7.87,8.08,6.89,6.70,3.45,0.00,,,,
5109,REITS,Price,1.1700,1.1800,0.8500,1.0700,0.9200,0.0000,,,,
5109,REITS,P/E,8.43,-165.93,12.34,15.57,26.67,0.00,,,,
5109,REITS,DY,6.73,6.85,8.11,6.26,3.75,0.00,,,,
5110,REITS,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5110,REITS,NP,"57,537","37,877","49,632","110,317","49,116","44,775","76,122","41,873","30,626","52,457"
5110,REITS,Div,"38,608","36,155","44,305","46,600","46,515","45,120","44,316","39,089","24,525","28,282"
5110,REITS,Div Payout,67.10 %,95.46 %,89.27 %,42.24 %,94.71 %,100.77 %,58.22 %,93.35 %,80.08 %,53.91 %
5110,REITS,NOSH,"422,871","422,871","422,871","422,871","422,871","422,871","422,871","397,654","245,991","245,930"
5110,REITS,NP Margin,73.22 %,46.00 %,55.31 %,119.99 %,54.34 %,51.80 %,87.15 %,52.51 %,71.55 %,117.52 %
5110,REITS,ROE,7.93 %,5.36 %,7.05 %,15.78 %,7.73 %,7.07 %,12.02 %,7.40 %,8.23 %,14.35 %
5110,REITS,EPS,13.61,8.96,11.74,26.09,11.61,10.59,18.00,10.53,12.45,21.33
5110,REITS,EPS GR,  51.90%  ,  -23.68%  ,  -55.00%  ,  124.72%  ,  9.63%  ,  -41.17%  ,  70.94%  ,  -15.42%  ,  -41.63%  ,  -  
5110,REITS,DPS,9.13,8.55,10.48,11.02,11.00,10.67,10.48,9.83,9.97,11.50
5110,REITS,Price,1.3100,1.6200,1.7600,1.6000,1.4300,1.4500,1.3700,1.4000,1.5000,1.2800
5110,REITS,P/E,9.63,18.09,14.99,6.13,12.31,13.69,7.61,13.30,12.05,6.00
5110,REITS,DY,6.97,5.28,5.95,6.89,7.69,7.36,7.65,7.02,6.65,8.98
5036,Technology,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
5036,Technology,NP,"7,203","-2,304","-4,498",180,"-4,272",-616,"-6,722","-7,634",415,256
5036,Technology,Div,-,-,-,-,-,-,-,-,-,-
5036,Technology,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
5036,Technology,NOSH,"57,905","57,905","57,911","58,064","57,886","58,113","59,973","59,977","60,144","59,534"
5036,Technology,NP Margin,4.62 %,-4.95 %,-12.80 %,0.63 %,-10.88 %,-2.61 %,-15.80 %,-18.09 %,0.73 %,0.33 %
5036,Technology,ROE,23.81 %,-7.89 %,-16.09 %,0.56 %,-13.57 %,-1.69 %,-17.68 %,-18.98 %,0.86 %,0.53 %
5036,Technology,EPS,12.44,-3.98,-7.77,0.31,-7.38,-1.06,-11.61,-12.72,0.69,0.43
5036,Technology,EPS GR,  412.56%  ,  48.78%  ,"  -2,606.45%  ",  104.20%  ,  -596.23%  ,  90.87%  ,  8.73%  ,"  -1,943.48%  ",  60.47%  ,  -  
5036,Technology,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5036,Technology,Price,0.3500,0.2700,0.2700,0.3200,0.3300,0.3200,0.4300,0.3600,0.4700,0.7000
5036,Technology,P/E,2.81,-6.79,-3.48,103.23,-4.47,-30.19,-3.84,-2.83,68.12,162.79
5036,Technology,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0083,Technology,Year End,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,30/09/12,30/09/11,30/09/10,30/09/09
0083,Technology,NP,"44,731","12,602","5,677","-13,024","-27,736","20,088","49,264","47,464","37,432","35,898"
0083,Technology,Div,"3,328","9,919","2,676",-,-,"2,683","7,923","4,635","6,770","35,192"
0083,Technology,Div Payout,7.44 %,78.71 %,47.14 %,- %,- %,13.36 %,16.08 %,9.77 %,18.09 %,98.04 %
0083,Technology,NOSH,"332,822","330,634","267,623","268,330","268,190","268,327","264,120","154,500","150,450","703,855"
0083,Technology,NP Margin,17.46 %,4.63 %,2.46 %,-5.43 %,-14.26 %,9.04 %,15.95 %,20.08 %,16.52 %,20.83 %
0083,Technology,ROE,11.08 %,3.54 %,1.97 %,-4.60 %,-9.57 %,6.36 %,16.10 %,17.66 %,16.52 %,4.39 %
0083,Technology,EPS,13.44,3.81,2.12,-4.85,-10.34,7.49,18.25,17.56,24.88,25.51
0083,Technology,EPS GR,  252.76%  ,  79.72%  ,  143.71%  ,  53.09%  ,  -238.05%  ,  -58.96%  ,  3.93%  ,  -29.42%  ,  -2.47%  ,  -  
0083,Technology,DPS,1.00,3.00,1.00,0.00,0.00,1.00,3.00,3.00,4.50,5.00
0083,Technology,Price,0.7250,1.0100,0.3600,0.3850,0.5550,0.7750,1.1200,1.0300,0.9500,1.2400
0083,Technology,P/E,5.39,26.50,16.97,-7.93,-5.37,10.35,6.00,3.35,3.82,24.31
0083,Technology,DY,1.38,2.97,2.78,0.00,0.00,1.29,2.68,2.91,4.74,4.03
5162,Technology,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5162,Technology,NP,"24,628","26,268","30,142","32,488","29,432","26,888","29,864","30,143","28,927",0
5162,Technology,Div,"9,000","9,000","10,800","19,800","10,800","9,900","9,900","9,607","9,004",-
5162,Technology,Div Payout,36.54 %,34.26 %,35.83 %,60.95 %,36.69 %,36.82 %,33.15 %,31.87 %,31.13 %,- %
5162,Technology,NOSH,"180,000","180,000","180,000","180,000","180,000","180,000","180,000","120,091","112,556",-
5162,Technology,NP Margin,1.51 %,1.42 %,1.65 %,1.71 %,1.85 %,2.03 %,2.34 %,2.41 %,2.28 %,- %
5162,Technology,ROE,8.55 %,9.66 %,11.79 %,13.67 %,13.19 %,13.10 %,15.95 %,17.43 %,20.89 %,- %
5162,Technology,EPS,13.70,14.60,16.70,18.00,16.40,14.90,16.60,25.10,25.70,0.00
5162,Technology,EPS GR,  -6.16%  ,  -12.57%  ,  -7.22%  ,  9.76%  ,  10.07%  ,  -10.24%  ,  -33.86%  ,  -2.33%  ,  0.00%  ,  -  
5162,Technology,DPS,5.00,5.00,6.00,11.00,6.00,5.50,5.50,8.00,8.00,0.00
5162,Technology,Price,0.9600,1.2200,1.4000,1.5600,1.1800,1.1600,1.0400,0.8300,0.8900,0.0000
5162,Technology,P/E,7.02,8.36,8.36,8.64,7.22,7.77,6.27,3.31,3.46,0.00
5162,Technology,DY,5.21,4.10,4.29,7.05,5.08,4.74,5.29,9.64,8.99,0.00
0082,Telco&Media,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,30/06/13,31/12/11,31/12/10,31/12/09,31/12/08
0082,Telco&Media,NP,"56,408","-16,620","71,465","-2,966","-118,032","-65,656","-85,725","-143,397","-182,645","-55,242"
0082,Telco&Media,Div,-,-,-,-,-,-,-,-,-,-
0082,Telco&Media,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
0082,Telco&Media,NOSH,"758,817","736,049","690,409","741,499","690,245","676,865","660,097","658,395","449,716","331,228"
0082,Telco&Media,NP Margin,-15.40 %,-4.76 %,19.22 %,-5.09 %,-52.19 %,-20.46 %,-33.00 %,-57.25 %,-86.04 %,-68.91 %
0082,Telco&Media,ROE,32.32 %,-9.82 %,54.48 %,-4.44 %,-570.00 %,-42.17 %,-49.95 %,-54.45 %,-66.58 %,-16.19 %
0082,Telco&Media,EPS,-7.70,-2.30,10.40,-0.40,-17.10,-9.70,-13.40,-21.80,-27.80,-17.00
0082,Telco&Media,EPS GR,  -234.78%  ,  -122.12%  ,"  2,700.00%  ",  97.66%  ,  -76.29%  ,  27.61%  ,  38.53%  ,  21.58%  ,  -63.53%  ,  -  
0082,Telco&Media,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0082,Telco&Media,Price,0.3150,0.5500,0.2800,0.2650,0.3500,0.4400,0.5800,0.7400,1.2300,1.0600
0082,Telco&Media,P/E,4.24,-24.36,2.71,0.00,-2.05,-4.54,-4.47,-3.40,-3.03,-6.36
0082,Telco&Media,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4502,Telco&Media,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
4502,Telco&Media,NP,"58,623","-650,611","-59,198","138,717","75,528","214,165","209,312","206,585","242,294","194,800"
4502,Telco&Media,Div,-,-,"88,735","110,919","121,640","152,819","139,900","167,967","59,155","85,862"
4502,Telco&Media,Div Payout,- %,- %,- %,79.96 %,161.05 %,71.36 %,66.84 %,81.31 %,24.41 %,44.08 %
4502,Telco&Media,NOSH,"1,109,199","1,109,199","1,109,199","1,109,199","1,105,827","1,091,564","1,076,154","1,049,797","985,922","857,771"
4502,Telco&Media,NP Margin,4.98 %,-56.01 %,-5.41 %,9.72 %,5.08 %,12.56 %,12.45 %,12.86 %,16.10 %,33.85 %
4502,Telco&Media,ROE,7.25 %,-84.86 %,-4.05 %,8.56 %,4.76 %,13.04 %,13.57 %,14.56 %,20.16 %,22.41 %
4502,Telco&Media,EPS,5.29,-58.66,-5.34,12.51,6.83,19.62,19.45,19.68,24.58,22.71
